stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url,location_type,parent_station,wheelchair_boarding
52321,52321,Notre-Dame / Charlevoix,45.482505,-73.575796,http://m.stm.info/fr/horaires/arrets/52321/bus,0,,1
52322,52322,Christophe-Colomb / Rachel,45.525908,-73.574679,http://m.stm.info/fr/horaires/arrets/52322/bus,0,,1
52323,52323,du Parc La Fontaine / Rachel,45.525455,-73.574279,http://m.stm.info/fr/horaires/arrets/52323/bus,0,,1
52324,52324,des Pins / Saint-Dominique,45.515410,-73.574692,http://m.stm.info/fr/horaires/arrets/52324/bus,0,,1
52325,52325,Sainte-Catherine / de la Montagne,45.497763,-73.575059,http://m.stm.info/fr/horaires/arrets/52325/bus,0,,1
52326,52326,Guy / René-Lévesque,45.493792,-73.574736,http://m.stm.info/fr/horaires/arrets/52326/bus,0,,1
52327,52327,René-Lévesque / Guy,45.494038,-73.575009,http://m.stm.info/fr/horaires/arrets/52327/bus,0,,1
52328,52328,Guy / René-Lévesque,45.493889,-73.575386,http://m.stm.info/fr/horaires/arrets/52328/bus,0,,1
52329,52329,René-Lévesque / Guy,45.493641,-73.574992,http://m.stm.info/fr/horaires/arrets/52329/bus,0,,1
52330,52330,Guy / René-Lévesque,45.494345,-73.576023,http://m.stm.info/fr/horaires/arrets/52330/bus,0,,1
52331,52331,René-Lévesque / Guy,45.493588,-73.575437,http://m.stm.info/fr/horaires/arrets/52331/bus,0,,1
52332,52332,Beaubien / 35e Avenue,45.570162,-73.573223,http://m.stm.info/fr/horaires/arrets/52332/bus,0,,1
52333,52333,Beaubien / 35e Avenue,45.569937,-73.573196,http://m.stm.info/fr/horaires/arrets/52333/bus,0,,1
52335,52335,Université McGill (Sherbrooke / McGill College),45.503519,-73.574773,http://m.stm.info/fr/horaires/arrets/52335/bus,0,,1
52336,52336,Station Peel (Peel / De Maisonneuve),45.500842,-73.574501,http://m.stm.info/fr/horaires/arrets/52336/bus,0,,1
52337,52337,Station Peel (De Maisonneuve / Peel),45.500996,-73.574640,http://m.stm.info/fr/horaires/arrets/52337/bus,0,,1
52338,52338,Station Peel (Peel / De Maisonneuve),45.500911,-73.574892,http://m.stm.info/fr/horaires/arrets/52338/bus,0,,1
52339,52339,Lacordaire / Bélanger,45.582833,-73.572318,http://m.stm.info/fr/horaires/arrets/52339/bus,0,,1
52340,52340,Bélanger / Lacordaire,45.582990,-73.572531,http://m.stm.info/fr/horaires/arrets/52340/bus,0,,1
52341,52341,Lacordaire / Bélanger,45.582746,-73.572790,http://m.stm.info/fr/horaires/arrets/52341/bus,0,,1
52342,52342,Bélanger / Lacordaire,45.582619,-73.572597,http://m.stm.info/fr/horaires/arrets/52342/bus,0,,1
52343,52343,D'Iberville / Saint-Joseph,45.541100,-73.573444,http://m.stm.info/fr/horaires/arrets/52343/bus,0,,2
52345,52345,D'Iberville / Saint-Joseph,45.541185,-73.573923,http://m.stm.info/fr/horaires/arrets/52345/bus,0,,2
52346,52346,Saint-Joseph / D'Iberville,45.541017,-73.573695,http://m.stm.info/fr/horaires/arrets/52346/bus,0,,1
52347,52347,Saint-Michel / Masson,45.551012,-73.572951,http://m.stm.info/fr/horaires/arrets/52347/bus,0,,1
52348,52348,Masson / Saint-Michel,45.551198,-73.573088,http://m.stm.info/fr/horaires/arrets/52348/bus,0,,1
52349,52349,Saint-Michel / Masson,45.550947,-73.573333,http://m.stm.info/fr/horaires/arrets/52349/bus,0,,1
52350,52350,Masson / Saint-Michel,45.550830,-73.573142,http://m.stm.info/fr/horaires/arrets/52350/bus,0,,1
52351,52351,du Mont-Royal / Chabot,45.534177,-73.573475,http://m.stm.info/fr/horaires/arrets/52351/bus,0,,1
52352,52352,du Mont-Royal / Chabot,45.533971,-73.573487,http://m.stm.info/fr/horaires/arrets/52352/bus,0,,1
52353,52353,des Pins / De Bullion,45.516542,-73.573943,http://m.stm.info/fr/horaires/arrets/52353/bus,0,,1
52354,52354,Rachel / De La Roche,45.526555,-73.573389,http://m.stm.info/fr/horaires/arrets/52354/bus,0,,1
52355,52355,Rachel / De La Roche,45.526197,-73.573549,http://m.stm.info/fr/horaires/arrets/52355/bus,0,,1
52356,52356,De La Roche / Bureau,45.526659,-73.573864,http://m.stm.info/fr/horaires/arrets/52356/bus,0,,1
52357,52357,Viau / Beaubien,45.571131,-73.572057,http://m.stm.info/fr/horaires/arrets/52357/bus,0,,1
52358,52358,Beaubien / Viau,45.571254,-73.572275,http://m.stm.info/fr/horaires/arrets/52358/bus,0,,1
52359,52359,Viau / Beaubien,45.571146,-73.572461,http://m.stm.info/fr/horaires/arrets/52359/bus,0,,1
52360,52360,Beaubien / Viau,45.571022,-73.572251,http://m.stm.info/fr/horaires/arrets/52360/bus,0,,1
52361,52361,Rosemont / 25e Avenue,45.562638,-73.572296,http://m.stm.info/fr/horaires/arrets/52361/bus,0,,1
52362,52362,Rosemont / 25e Avenue,45.562368,-73.572240,http://m.stm.info/fr/horaires/arrets/52362/bus,0,,1
52363,52363,Saint-Urbain / Prince-Arthur,45.512689,-73.573817,http://m.stm.info/fr/horaires/arrets/52363/bus,0,,1
52364,52364,des Pins / de l'Hôtel-de-Ville,45.516743,-73.573563,http://m.stm.info/fr/horaires/arrets/52364/bus,0,,1
52365,52365,du Parc / Milton,45.509484,-73.573866,http://m.stm.info/fr/horaires/arrets/52365/bus,0,,1
52367,52367,D'Iberville / No 5000,45.540182,-73.571595,http://m.stm.info/fr/horaires/arrets/52367/bus,0,,1
52368,52368,Sherbrooke / Robert-Bourassa,45.505109,-73.573484,http://m.stm.info/fr/horaires/arrets/52368/bus,0,,1
52369,52369,Sherbrooke / Robert-Bourassa,45.504830,-73.573484,http://m.stm.info/fr/horaires/arrets/52369/bus,0,,1
52370,52370,Masson / Lafond,45.552865,-73.572171,http://m.stm.info/fr/horaires/arrets/52370/bus,0,,1
52371,52371,Masson / Lafond,45.552607,-73.572141,http://m.stm.info/fr/horaires/arrets/52371/bus,0,,1
52373,52373,René-Lévesque / Bishop,45.495434,-73.573653,http://m.stm.info/fr/horaires/arrets/52373/bus,0,,1
52374,52374,René-Lévesque / Bishop,45.495027,-73.573653,http://m.stm.info/fr/horaires/arrets/52374/bus,0,,1
52375,52375,Perras / 57e Avenue,45.656074,-73.569481,http://m.stm.info/fr/horaires/arrets/52375/bus,0,,1
52376,52376,Saint-Patrick / Thomas-Keefer,45.477693,-73.574352,http://m.stm.info/fr/horaires/arrets/52376/bus,0,,1
52377,52377,Saint-Patrick / Thomas-Keefer,45.478061,-73.574073,http://m.stm.info/fr/horaires/arrets/52377/bus,0,,1
52378,52378,Maurice-Duplessis / J.-J.-Joubert,45.646102,-73.570039,http://m.stm.info/fr/horaires/arrets/52378/bus,0,,1
52379,52379,Maurice-Duplessis / J.-J.-Joubert,45.646499,-73.569887,http://m.stm.info/fr/horaires/arrets/52379/bus,0,,1
52380,52380,De Lorimier / du Mont-Royal,45.535135,-73.572233,http://m.stm.info/fr/horaires/arrets/52380/bus,0,,1
52381,52381,du Mont-Royal / De Lorimier,45.535296,-73.572412,http://m.stm.info/fr/horaires/arrets/52381/bus,0,,1
52382,52382,De Lorimier / du Mont-Royal,45.535186,-73.572652,http://m.stm.info/fr/horaires/arrets/52382/bus,0,,1
52383,52383,du Mont-Royal / De Lorimier,45.535013,-73.572502,http://m.stm.info/fr/horaires/arrets/52383/bus,0,,1
52384,52384,De Maisonneuve / Mansfield,45.502327,-73.573328,http://m.stm.info/fr/horaires/arrets/52384/bus,0,,1
52385,52385,de l'Assomption / Saint-Zotique,45.577544,-73.571388,http://m.stm.info/fr/horaires/arrets/52385/bus,0,,1
52386,52386,de l'Assomption / Saint-Zotique,45.577524,-73.571773,http://m.stm.info/fr/horaires/arrets/52386/bus,0,,1
52387,52387,D'Iberville / No 4777,45.540336,-73.571604,http://m.stm.info/fr/horaires/arrets/52387/bus,0,,1
52388,52388,Papineau / Marie-Anne,45.531837,-73.572095,http://m.stm.info/fr/horaires/arrets/52388/bus,0,,1
52389,52389,Papineau / Marie-Anne,45.531854,-73.572471,http://m.stm.info/fr/horaires/arrets/52389/bus,0,,1
52390,52390,Roy / Rivard,45.519662,-73.572294,http://m.stm.info/fr/horaires/arrets/52390/bus,0,,1
52391,52391,Masson / 15e Avenue,45.554053,-73.571542,http://m.stm.info/fr/horaires/arrets/52391/bus,0,,1
52392,52392,Masson / 15e Avenue,45.553796,-73.571509,http://m.stm.info/fr/horaires/arrets/52392/bus,0,,1
52393,52393,du Parc La Fontaine / Duluth,45.524609,-73.572096,http://m.stm.info/fr/horaires/arrets/52393/bus,0,,1
52394,52394,du Parc La Fontaine / Duluth,45.524539,-73.572557,http://m.stm.info/fr/horaires/arrets/52394/bus,0,,1
52395,52395,Rosemont / 27e Avenue,45.563803,-73.571260,http://m.stm.info/fr/horaires/arrets/52395/bus,0,,1
52396,52396,Beaubien / 39e Avenue,45.572506,-73.571153,http://m.stm.info/fr/horaires/arrets/52396/bus,0,,1
52397,52397,Peel / Sainte-Catherine,45.500010,-73.572691,http://m.stm.info/fr/horaires/arrets/52397/bus,0,,1
52398,52398,Peel / Sainte-Catherine,45.500040,-73.573095,http://m.stm.info/fr/horaires/arrets/52398/bus,0,,1
52399,52399,Sainte-Catherine / Peel,45.499893,-73.572949,http://m.stm.info/fr/horaires/arrets/52399/bus,0,,1
52400,52400,Saint-Laurent / Prince-Arthur,45.513872,-73.572353,http://m.stm.info/fr/horaires/arrets/52400/bus,0,,1
52401,52401,Pie-IX / Dandurand,45.559962,-73.570979,http://m.stm.info/fr/horaires/arrets/52401/bus,0,,1
52402,52402,Pie-IX / Dandurand,45.559868,-73.571390,http://m.stm.info/fr/horaires/arrets/52402/bus,0,,1
52403,52403,Rachel / De Lanaudière,45.528026,-73.571983,http://m.stm.info/fr/horaires/arrets/52403/bus,0,,1
52404,52404,Rachel / Calixa-Lavallée,45.527677,-73.572146,http://m.stm.info/fr/horaires/arrets/52404/bus,0,,1
52406,52406,Saint-Patrick / D'Argenson,45.478389,-73.573425,http://m.stm.info/fr/horaires/arrets/52406/bus,0,,1
52407,52407,Notre-Dame / Dominion,45.484296,-73.573090,http://m.stm.info/fr/horaires/arrets/52407/bus,0,,1
52408,52408,Notre-Dame / Dominion,45.484346,-73.572735,http://m.stm.info/fr/horaires/arrets/52408/bus,0,,1
52409,52409,Sherbrooke / Aylmer,45.505995,-73.572572,http://m.stm.info/fr/horaires/arrets/52409/bus,0,,1
52411,52411,des Pins / Drolet,45.518395,-73.572336,http://m.stm.info/fr/horaires/arrets/52411/bus,0,,2
52412,52412,Station Mcgill (Robert-Bourassa/Président-Kennedy,45.504430,-73.572240,http://m.stm.info/fr/horaires/arrets/52412/bus,0,,1
52413,52413,Rosemont / 28e Avenue,45.564041,-73.570749,http://m.stm.info/fr/horaires/arrets/52413/bus,0,,1
52414,52414,Beaubien / 40e Avenue,45.572849,-73.570682,http://m.stm.info/fr/horaires/arrets/52414/bus,0,,1
52415,52415,de la Montagne / René-Lévesque,45.496559,-73.572079,http://m.stm.info/fr/horaires/arrets/52415/bus,0,,1
52416,52416,René-Lévesque / de la Montagne,45.496763,-73.572367,http://m.stm.info/fr/horaires/arrets/52416/bus,0,,1
52417,52417,du Mont-Royal / Parthenais,45.536604,-73.571168,http://m.stm.info/fr/horaires/arrets/52417/bus,0,,1
52418,52418,du Mont-Royal / Parthenais,45.536190,-73.571378,http://m.stm.info/fr/horaires/arrets/52418/bus,0,,1
52419,52419,Masson / 17e Avenue,45.555401,-73.570824,http://m.stm.info/fr/horaires/arrets/52419/bus,0,,1
52420,52420,Saint-Joseph / 3e Avenue,45.545076,-73.571115,http://m.stm.info/fr/horaires/arrets/52420/bus,0,,1
52421,52421,Saint-Joseph / 3e Avenue,45.544815,-73.570983,http://m.stm.info/fr/horaires/arrets/52421/bus,0,,1
52422,52422,Saint-Denis / Roy,45.519033,-73.572340,http://m.stm.info/fr/horaires/arrets/52422/bus,0,,1
52423,52423,des Pins / Saint-Denis,45.518727,-73.571819,http://m.stm.info/fr/horaires/arrets/52423/bus,0,,1
52424,52424,Guy / Saint-Antoine,45.492511,-73.572055,http://m.stm.info/fr/horaires/arrets/52424/bus,0,,1
52425,52425,Guy / Saint-Antoine,45.492543,-73.572493,http://m.stm.info/fr/horaires/arrets/52425/bus,0,,1
52426,52426,Masson / 18e Avenue,45.555825,-73.570429,http://m.stm.info/fr/horaires/arrets/52426/bus,0,,1
52427,52427,Rosemont / 29e Avenue,45.564935,-73.570251,http://m.stm.info/fr/horaires/arrets/52427/bus,0,,1
52428,52428,Perras / Rivière-des-Prairies,45.656958,-73.567762,http://m.stm.info/fr/horaires/arrets/52428/bus,0,,1
52429,52429,Perras / Rivière-des-Prairies,45.656615,-73.567884,http://m.stm.info/fr/horaires/arrets/52429/bus,0,,1
52430,52430,Sherbrooke / Hutchison,45.507827,-73.571714,http://m.stm.info/fr/horaires/arrets/52430/bus,0,,1
52431,52431,Saint-Michel / Laurier,45.550202,-73.570222,http://m.stm.info/fr/horaires/arrets/52431/bus,0,,1
52432,52432,Saint-Michel / Laurier,45.550149,-73.570646,http://m.stm.info/fr/horaires/arrets/52432/bus,0,,1
52433,52433,Station McGill (De Maisonneuve / Robert-Bourassa),45.504218,-73.571523,http://m.stm.info/fr/horaires/arrets/52433/bus,0,,1
52434,52434,Sainte-Catherine / Mansfield,45.501221,-73.571640,http://m.stm.info/fr/horaires/arrets/52434/bus,0,,1
52435,52435,Rachel / Fabre,45.529293,-73.570758,http://m.stm.info/fr/horaires/arrets/52435/bus,0,,1
52436,52436,Rachel / Fabre,45.529069,-73.570790,http://m.stm.info/fr/horaires/arrets/52436/bus,0,,1
52437,52437,René-Lévesque / Drummond,45.497210,-73.571555,http://m.stm.info/fr/horaires/arrets/52437/bus,0,,1
52438,52438,du Président-Kennedy / Aylmer,45.505661,-73.571407,http://m.stm.info/fr/horaires/arrets/52438/bus,0,,1
52439,52439,du Président-Kennedy / Aylmer,45.505745,-73.571114,http://m.stm.info/fr/horaires/arrets/52439/bus,0,,1
52440,52440,du Parc La Fontaine / Napoléon,45.523960,-73.570675,http://m.stm.info/fr/horaires/arrets/52440/bus,0,,1
52441,52441,du Parc La Fontaine / Napoléon,45.523927,-73.571208,http://m.stm.info/fr/horaires/arrets/52441/bus,0,,1
52442,52442,Sherbrooke / De Bleury,45.508728,-73.571191,http://m.stm.info/fr/horaires/arrets/52442/bus,0,,1
52443,52443,du Parc / Sherbrooke,45.508459,-73.571671,http://m.stm.info/fr/horaires/arrets/52443/bus,0,,1
52444,52444,Sherbrooke / De Bleury,45.508188,-73.571251,http://m.stm.info/fr/horaires/arrets/52444/bus,0,,1
52445,52445,Beaubien / 42e Avenue,45.574076,-73.569616,http://m.stm.info/fr/horaires/arrets/52445/bus,0,,1
52446,52446,Notre-Dame / Georges-Vanier,45.485141,-73.571703,http://m.stm.info/fr/horaires/arrets/52446/bus,0,,1
52447,52447,Notre-Dame / Georges-Vanier,45.484871,-73.571869,http://m.stm.info/fr/horaires/arrets/52447/bus,0,,1
52448,52448,Saint-Joseph / 6e Avenue,45.546745,-73.570096,http://m.stm.info/fr/horaires/arrets/52448/bus,0,,1
52449,52449,Saint-Joseph / 6e Avenue,45.546493,-73.569958,http://m.stm.info/fr/horaires/arrets/52449/bus,0,,1
52451,52451,Station McGill (Union / De Maisonneuve),45.504696,-73.571310,http://m.stm.info/fr/horaires/arrets/52451/bus,0,,1
52452,52452,Masson / d'Orléans,45.557317,-73.569687,http://m.stm.info/fr/horaires/arrets/52452/bus,0,,1
52453,52453,du Mont-Royal / Fullum,45.537630,-73.570187,http://m.stm.info/fr/horaires/arrets/52453/bus,0,,1
52454,52454,Saint-Patrick / Charlevoix,45.479585,-73.571838,http://m.stm.info/fr/horaires/arrets/52454/bus,0,,1
52455,52455,Émile-Duployé / Rachel,45.529676,-73.569742,http://m.stm.info/fr/horaires/arrets/52455/bus,0,,1
52456,52456,De Lorimier / Marie-Anne,45.534082,-73.569991,http://m.stm.info/fr/horaires/arrets/52456/bus,0,,1
52457,52457,De Lorimier / Marie-Anne,45.534102,-73.570342,http://m.stm.info/fr/horaires/arrets/52457/bus,0,,1
52458,52458,Sherbrooke / Jeanne-Mance,45.509484,-73.570859,http://m.stm.info/fr/horaires/arrets/52458/bus,0,,1
52459,52459,Sherbrooke / Jeanne-Mance,45.509167,-73.570755,http://m.stm.info/fr/horaires/arrets/52459/bus,0,,1
52460,52460,D'Argenson / du Centre,45.477298,-73.571152,http://m.stm.info/fr/horaires/arrets/52460/bus,0,,1
52461,52461,Lacordaire / Saint-Zotique,45.581677,-73.568830,http://m.stm.info/fr/horaires/arrets/52461/bus,0,,1
52462,52462,Lacordaire / Saint-Zotique,45.581602,-73.569331,http://m.stm.info/fr/horaires/arrets/52462/bus,0,,1
52463,52463,René-Lévesque / Stanley,45.498208,-73.571010,http://m.stm.info/fr/horaires/arrets/52463/bus,0,,1
52464,52464,Charlemagne / Masson,45.557746,-73.569025,http://m.stm.info/fr/horaires/arrets/52464/bus,0,,1
52465,52465,Masson / Charlemagne,45.557641,-73.569304,http://m.stm.info/fr/horaires/arrets/52465/bus,0,,1
52466,52466,Rosemont / 31e Avenue,45.566038,-73.569266,http://m.stm.info/fr/horaires/arrets/52466/bus,0,,1
52467,52467,Rosemont / 31e Avenue,45.565771,-73.569206,http://m.stm.info/fr/horaires/arrets/52467/bus,0,,1
52468,52468,du Mont-Royal / Fullum,45.537372,-73.570252,http://m.stm.info/fr/horaires/arrets/52468/bus,0,,1
52469,52469,Saint-Antoine / Lusignan,45.493448,-73.571267,http://m.stm.info/fr/horaires/arrets/52469/bus,0,,1
52470,52470,Rivière-des-Prairies / 4e Rue,45.655454,-73.566312,http://m.stm.info/fr/horaires/arrets/52470/bus,0,,1
52471,52471,Rivière-des-Prairies / 4e Rue,45.655560,-73.566638,http://m.stm.info/fr/horaires/arrets/52471/bus,0,,1
52473,52473,Charlevoix / Augustin-Cantin,45.479376,-73.570886,http://m.stm.info/fr/horaires/arrets/52473/bus,0,,1
52474,52474,De Maisonneuve / City Councillors,45.505842,-73.570268,http://m.stm.info/fr/horaires/arrets/52474/bus,0,,1
52476,52476,Papineau / Rachel,45.530568,-73.569696,http://m.stm.info/fr/horaires/arrets/52476/bus,0,,1
52477,52477,Rachel / Papineau,45.530748,-73.569208,http://m.stm.info/fr/horaires/arrets/52477/bus,0,,1
52478,52478,Papineau / Rachel,45.530966,-73.570219,http://m.stm.info/fr/horaires/arrets/52478/bus,0,,1
52479,52479,du Parc La Fontaine / Roy,45.523025,-73.568620,http://m.stm.info/fr/horaires/arrets/52479/bus,0,,1
52480,52480,Saint-Joseph / 9e Avenue,45.548474,-73.569038,http://m.stm.info/fr/horaires/arrets/52480/bus,0,,1
52481,52481,Saint-Joseph / Henri-Valade,45.548130,-73.568957,http://m.stm.info/fr/horaires/arrets/52481/bus,0,,1
52482,52482,Place du Canada (René-Lévesque / Peel),45.498640,-73.570024,http://m.stm.info/fr/horaires/arrets/52482/bus,0,,1
52483,52483,René-Lévesque / Peel,45.499076,-73.570193,http://m.stm.info/fr/horaires/arrets/52483/bus,0,,1
52484,52484,Peel / René-Lévesque,45.498820,-73.570589,http://m.stm.info/fr/horaires/arrets/52484/bus,0,,1
52485,52485,René-Lévesque / Peel,45.498372,-73.570465,http://m.stm.info/fr/horaires/arrets/52485/bus,0,,1
52486,52486,Saint-Urbain / Sherbrooke,45.511156,-73.570261,http://m.stm.info/fr/horaires/arrets/52486/bus,0,,1
52487,52487,Sherbrooke / Saint-Urbain,45.511275,-73.570088,http://m.stm.info/fr/horaires/arrets/52487/bus,0,,1
52488,52488,Sherbrooke / Saint-Urbain,45.510933,-73.569989,http://m.stm.info/fr/horaires/arrets/52488/bus,0,,1
52489,52489,Langelier / Bélanger,45.590348,-73.567390,http://m.stm.info/fr/horaires/arrets/52489/bus,0,,1
52490,52490,Bélanger / Langelier,45.590496,-73.567658,http://m.stm.info/fr/horaires/arrets/52490/bus,0,,1
52491,52491,Langelier / Bélanger,45.590274,-73.567856,http://m.stm.info/fr/horaires/arrets/52491/bus,0,,1
52492,52492,Bélanger / Langelier,45.590157,-73.567601,http://m.stm.info/fr/horaires/arrets/52492/bus,0,,1
52493,52493,Viau / de Bellechasse,45.569978,-73.568314,http://m.stm.info/fr/horaires/arrets/52493/bus,0,,1
52494,52494,Viau / de Bellechasse,45.569977,-73.568674,http://m.stm.info/fr/horaires/arrets/52494/bus,0,,1
52495,52495,Pie-IX / Masson,45.559079,-73.568250,http://m.stm.info/fr/horaires/arrets/52495/bus,0,,1
52496,52496,Pie-IX / Masson,45.558993,-73.568688,http://m.stm.info/fr/horaires/arrets/52496/bus,0,,1
52497,52497,Masson / Pie-IX,45.558841,-73.568510,http://m.stm.info/fr/horaires/arrets/52497/bus,0,,1
52498,52498,Sainte-Catherine / Robert-Bourassa,45.503047,-73.569845,http://m.stm.info/fr/horaires/arrets/52498/bus,0,,1
52499,52499,Robert-Bourassa / Sainte-Catherine,45.503361,-73.570056,http://m.stm.info/fr/horaires/arrets/52499/bus,0,,1
52500,52500,Guy / Saint-Jacques,45.491374,-73.569692,http://m.stm.info/fr/horaires/arrets/52500/bus,0,,1
52501,52501,Guy / Saint-Jacques,45.491445,-73.570162,http://m.stm.info/fr/horaires/arrets/52501/bus,0,,1
52502,52502,Frontenac / du Mont-Royal,45.539358,-73.568215,http://m.stm.info/fr/horaires/arrets/52502/bus,0,,1
52503,52503,D'Iberville / du Mont-Royal,45.539061,-73.568946,http://m.stm.info/fr/horaires/arrets/52503/bus,0,,1
52504,52504,du Mont-Royal / Frontenac,45.539174,-73.568745,http://m.stm.info/fr/horaires/arrets/52504/bus,0,,1
52505,52505,D'Argenson / Grand Trunk,45.476224,-73.570436,http://m.stm.info/fr/horaires/arrets/52505/bus,0,,1
52506,52506,Station Sherbrooke (Édicule Est),45.518815,-73.568298,http://m.stm.info/fr/horaires/arrets/52506/bus,0,,1
52507,52507,Cherrier / Berri,45.518770,-73.569428,http://m.stm.info/fr/horaires/arrets/52507/bus,0,,1
52508,52508,Station Sherbrooke (Édicule Est ),45.518966,-73.568641,http://m.stm.info/fr/horaires/arrets/52508/bus,0,,1
52509,52509,Sherbrooke / Saint-Laurent,45.512700,-73.569474,http://m.stm.info/fr/horaires/arrets/52509/bus,0,,1
52510,52510,Sherbrooke / Saint-Laurent,45.512340,-73.569396,http://m.stm.info/fr/horaires/arrets/52510/bus,0,,1
52511,52511,Saint-Laurent / Sherbrooke,45.512705,-73.569769,http://m.stm.info/fr/horaires/arrets/52511/bus,0,,1
52512,52512,de l'Assomption / Beaubien,45.576264,-73.567651,http://m.stm.info/fr/horaires/arrets/52512/bus,0,,1
52513,52513,Beaubien / de l'Assomption,45.576376,-73.567815,http://m.stm.info/fr/horaires/arrets/52513/bus,0,,1
52514,52514,de l'Assomption / Beaubien,45.576232,-73.568005,http://m.stm.info/fr/horaires/arrets/52514/bus,0,,1
52515,52515,Beaubien / de l'Assomption,45.576121,-73.567835,http://m.stm.info/fr/horaires/arrets/52515/bus,0,,1
52516,52516,Station Place-des-Arts / De Bleury,45.507629,-73.569486,http://m.stm.info/fr/horaires/arrets/52516/bus,0,,1
